SILVER_TABLE,COLUMN,STATUS,판정군,소비GOLD모델,SILVER내부소비,근거(실측 2026-08-03)
CRM_MEMBER,MBER_STAT_NM,DROPPED,E→DROP_중복축,DIM_MEMBER;DIM_MEMBER_IDENTITY,IDENTITY_MEMBER_XREF,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.MEMBER_STATUS_NAME(MM010 사전조인). 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER,ACT_DEPT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY,IDENTITY_MEMBER_XREF,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_AMT_CHANGE,ACMSLT_DEPT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_AMT_CHANGE,OCCRRNC_DE,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_MEMBER_AMT_CHANGE,AREA_CD,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.AREA_CD. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_AMT_CHANGE,SPNSR_AMT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_AMT_CHANGE,SEX,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.SEX/SEX_NM. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_AMT_CHANGE,MBER_NO,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_MEMBER_AMT_CHANGE,AGE,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.AGE/AGE_BAND(개발시점 스냅샷). 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_AMT_CHANGE,MBER_DIV_CD,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.MBER_DIV_CD. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_AMT_CHANGE,RDCAMT_YN,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_MEMBER_AMT_CHANGE,CMPGN_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_AMT_CHANGE,SPNSR_AMT,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → FACT_MEMBER_EVENT.SPNSR_AMT. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_AMT_CHANGE,SER_NO,DROPPED,E→DROP_기술키,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_MEMBER_AMT_CHANGE,SETLE_CD,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_MEMBER_AMT_CHANGE,AREA_NM,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.REGION. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_DEV,AGE,DROPPED,A_해소_배선완료,FACT_MEMBER_EVENT,,"[2026-08-04 검증] DIM_MEMBER.AGE_BAND 적중 7,738,250 · CM014 사전조인 라벨 100% → 배선 완료"
CRM_MEMBER_DEV,CMPGN_CD,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DEV,AREA_NM,DROPPED,A_해소_배선완료,FACT_MEMBER_EVENT,,"[2026-08-04 검증] DIM_MEMBER.REGION 적중 7,681,020 → 배선 완료(라벨은 CM018 사전조인, P31)"
CRM_MEMBER_DEV,OCCRRNC_DE,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DEV,SPNSR_AMT,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DEV,AREA_CD,DROPPED,A_해소_배선완료,FACT_MEMBER_EVENT,,"[2026-08-04 검증] DIM_MEMBER.AREA_CD 적중 7,738,245 코드 병설 + REGION 라벨 → 배선 완료"
CRM_MEMBER_DEV,SPNSR_NO,DROPPED,E→DROP_기술키,FACT_MEMBER_EVENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_MEMBER_DEV,DVLP_DIV_CD,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DEV,SPNSR_AMT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_DEV,ACMSLT_DEPT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_DEV,SETLE_CD,DROPPED,E→판정정정_도달불가,FACT_MEMBER_EVENT,,"[2026-08-04 자기검토 정정] 🔴 종전 ""중복축 DROP"" 판정은 **틀렸다** — 대상 DIM_PAYMENT.SETTLE_METHOD 은 존재하지만 **어떤 팩트에서도 조인으로 도달할 수 없다**(연결 FK 가 100% 센티넬 0). 실측: FACT_AD_PERFORMANCE.AD_CREATIVE_SK 243,545/243,545=100% 센티넬 · CAMPAIGN_SK 동일 · FACT_MEMBER_MONTHLY.PAYMENT_SK 40,054,883/40,054,883=100% 센티넬. 증거: WIDE_AD_BROADCAST 의 AD_MEDIA_NAME·AD_CREATIVE 가 38,486행 **전건 NULL** 인데 DIM_AD_CREATIVE 에는 소재 6,326종·매체 106종이 적재돼 있다. ⇒ §18-D ① 은 ""GOLD 에 존재하는가""가 아니라 ""**도달 가능한가**""로 적용해야 한다(P52). 판정 보류 — FK 배선(Q10 이름매칭·소재 부분키·DEC-? 결제축) 확정 후 재판정."
CRM_MEMBER_DEV,MBER_NO,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DEV,SPNSR_BSNS_NO,DROPPED,E→DROP_기술키,FACT_MEMBER_EVENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_MEMBER_DEV,SPNSR_BSNS_ID,DROPPED,A_해소_배선완료,FACT_MEMBER_EVENT,,"[2026-08-04 검증] DIM_MEMBER.FIRST_SPONSORSHIP 적중 7,748,482 → 배선 완료. ⚠️FME/FMM.SPONSORSHIP_SK 는 O8 현업 미회신 별건 차단"
CRM_MEMBER_DEV,DVLP_DIV_NM,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DEV,SER_NO,DROPPED,E→DROP_기술키,FACT_MEMBER_EVENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_MEMBER_DEV,CANCL_RDCAMT_RSN_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_DEV,MBER_DIV_CD,DROPPED,E→DROP_중복축,FACT_MEMBER_EVENT,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.MBER_DIV_CD. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_DEV,ACT_DEPT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_DEV,SEX,DROPPED,E→DROP_중복축,FACT_MEMBER_EVENT,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.SEX. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_MEMBER_DISCONTINUE,SER_NO,DROPPED,E→DROP_기술키,FACT_MEMBER_EVENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_MEMBER_DISCONTINUE,MBER_NO,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DISCONTINUE,SPNSR_DSCNTC_DE,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DISCONTINUE,DSCNTC_PATH,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DISCONTINUE,DSCNTC_RSN_NM,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DISCONTINUE,DSCNTC_RSN_CD,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DISCONTINUE,DSCNTC_PATH_NM,REFERENCED,,FACT_MEMBER_EVENT,,
CRM_MEMBER_DISCONTINUE,REGIST_DEPT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_MEMBER_RESPONSOR,RE_SPNSR_DE,NO_CONSUMER,,,,
CRM_MEMBER_RESPONSOR,REGIST_DEPT_CD,NO_CONSUMER,,,,
CRM_MEMBER_RESPONSOR,MBER_NO,NO_CONSUMER,,,,
CRM_MEMBER_RESPONSOR,SER_NO,NO_CONSUMER,,,,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_BSNS_NO,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_DE,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_NO,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_RSN_CD,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_AMT,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_YN,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_BSNS_ID,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,
CRM_MEMBER_STATUS_HIST,EFFECTIVE_FROM,REFERENCED,,DIM_MEMBER,,
CRM_MEMBER_STATUS_HIST,BF_STAT_CD,DROPPED,A_해소_배선완료,DIM_MEMBER,,"[2026-08-04 검증] O27 신설 DIM_MEMBER.PREV_MBER_STAT_CD 로 직접 배선(모델 90행 BF_STAT_CD→PREV_STATUS_CD). 적중 7,427,404 · 실전이 7,412,759 → 상태전이 축 확보"
CRM_MEMBER_STATUS_HIST,EFFECTIVE_TO,REFERENCED,,DIM_MEMBER,,
CRM_MEMBER_STATUS_HIST,CHN_STAT_NM,DROPPED,A_해소_사전조인대체,DIM_MEMBER,,[2026-08-04 검증] DIM_MEMBER.MEMBER_STATUS_NAME 이 CHN_STAT_CD + MM010 사전조인으로 동일 값 생성. 원천 라벨 미사용이 정답(P31) → 탈락 아님
CRM_MEMBER_STATUS_HIST,BF_STAT_NM,DROPPED,A_해소_사전조인대체,DIM_MEMBER,,[2026-08-04 검증] DIM_MEMBER.PREV_MEMBER_STATUS_NAME 이 CRM_CODE MM010 조인으로 동일 값 생성(모델 269·294행). 원천 라벨 컬럼 미사용이 정답이다(P31 라벨 하드코딩·비정규화 금지) → 탈락 아님
CRM_MEMBER_STATUS_HIST,MBER_NO,REFERENCED,,DIM_MEMBER,,
CRM_MEMBER_STATUS_HIST,CHN_STAT_CD,REFERENCED,,DIM_MEMBER,,
CRM_MEMBER_STATUS_HIST,SER_NO,REFERENCED,,DIM_MEMBER,,
CRM_MEMBER_STATUS_HIST,IS_CURRENT,REFERENCED,,DIM_MEMBER,,
CRM_ORG,UPPER_DEPT_ID,DROPPED,A_잔여_현업차단,DIM_ORG,,"[2026-08-04 재확인] DIM_ORG 실측 1,315행 중 CORP·DIVISION·TEAM 전건 NULL(DEPARTMENT만 1,315). 원천 100%·321종 실재하나 ORG-H 미결(6레벨→4컬럼 매핑·본부/지부 구별축 부재) → 문서20 §F-1 현업 회신 대기"
CRM_ORG,ACMSLT_UPPER_DEPT_ID,REFERENCED,,DIM_ORG,,
CRM_ORG,SORT_ORDR,DROPPED,E→DROP_기각,DIM_ORG,,표시 정렬용 — 분석축 아님. 수요 없으면 DROP
CRM_ORG,USE_YN,REFERENCED,,DIM_ORG,,
CRM_ORG,DEPT_NM,REFERENCED,,DIM_ORG,,
CRM_ORG,ACMSLT_DEPT_YN,REFERENCED,,DIM_ORG,,
CRM_ORG,DEPT_ID,REFERENCED,,DIM_ORG,,
CRM_ORG,STATS_DEPT_LVL,DROPPED,E→DROP_기각,DIM_ORG,,"🔴 ORG-H 후보였으나 **기각**: 실측 채움 8/1,315=0.6%(LVL 0 이 3개·LVL 5 가 5개·NULL 1,306) → 본부/지부 구별축으로 쓸 수 없다. 문서20 §F-1 현업 회신 여전히 필요"
CRM_PAYMENT_BILLING,PAY_DE,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,PAY_AMT,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,PAY_STAT_CD,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,RETUN_RSN_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_BILLING,MBRFEE_SQNC,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,MBER_DIV_CD,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER.MBER_DIV_CD. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
CRM_PAYMENT_BILLING,RQEST_AMT,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,MBRFEE_PRCS_STAT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_BILLING,MBER_NO,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,MBRFEE_DIV_CD,DROPPED,A_해소_배선완료,FACT_MEMBER_MONTHLY,,"[2026-08-04 검증] FMM 회비 3분해 배선 완료 — REGULAR_FEE 759,530,956,167 · REGULAR_ONETIME_FEE 5,365,351,828 · ONETIME_ONETIME_FEE 126,337,814,788 (사전검증치 일치)"
CRM_PAYMENT_BILLING,RELATNSP_KEY,DROPPED,E→DROP_기술키,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_PAYMENT_BILLING,RQEST_DIV_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_BILLING,RQEST_RST_CD,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,MBRFEE_MT,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,PAYMENT_TYPE,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,GFT_DIV_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_BILLING,PRCS_RST_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_BILLING,RQEST_DE,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,CPR_DIV_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_BILLING,OPERT_DIV_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_BILLING,PAY_KEY,DROPPED,E→DROP_기술키,FACT_MEMBER_MONTHLY,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_PAYMENT_BILLING,SPNSR_BSNS_ID,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_BILLING,SETLE_CD,REFERENCED,,FACT_MEMBER_MONTHLY,,
CRM_PAYMENT_METHOD,FNLT_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,SETLE_STAT_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,MBER_NO,DROPPED,E→DROP_기술키,DIM_PAYMENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_PAYMENT_METHOD,WTDRW_STRT_DE,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,SETLE_KEY,DROPPED,E→DROP_기술키,DIM_PAYMENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_PAYMENT_METHOD,FNLT_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,SETLE_NM,REFERENCED,,DIM_PAYMENT,,
CRM_PAYMENT_METHOD,CARD_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,CPR_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,CRTFC_MTH_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,RQST_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,APPLCNT_MBER_REL_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,RCEPT_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_PAYMENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_PAYMENT_METHOD,SETLE_CD,REFERENCED,,DIM_PAYMENT,,
CRM_RELATION_ACTIVITY,ACTIVITY_TYPE,NO_CONSUMER,,,,
CRM_RELATION_ACTIVITY,SNDNG_DE,NO_CONSUMER,,,,
CRM_RELATION_ACTIVITY,MNG_NO,NO_CONSUMER,,,,
CRM_RELATION_ACTIVITY,LETTER_DIV_CD,NO_CONSUMER,,,,
CRM_RELATION_ACTIVITY,RCEPT_DE,NO_CONSUMER,,,,
CRM_RELATION_ACTIVITY,GFTMNEY,NO_CONSUMER,,,,
CRM_RELATION_ACTIVITY,RELATNSP_KEY,NO_CONSUMER,,,,
CRM_RELATION_ACTIVITY,ACTIVITY_KEY,NO_CONSUMER,,,,
CRM_SEND_MEMBER,SNDNG_DE,REFERENCED,,FACT_SERVICE_EVENT,,
